mountain,site,state,measure,year,id,species1,count,total_count,rel_freq,presence ,rel_point_count,species,mountain1
iroquois,T1,NY,point,2017,iroquois-T1-2017,Unknown crustose lichen,2,600,0.003333333,1,2,lichen,Iroquois
iroquois,T3,NY,point,2007,iroquois-T3-2007,Unknown crustose lichen,2,600,0.003333333,1,2,lichen,Iroquois
wright ,T1,NY,point,2007,wright -T1-2007,Unknown crustose lichen,2,600,0.003333333,1,2,lichen,Wright 
algonquin,T1,NY,point,2017,algonquin-T1-2017,Unknown crustose lichen,3,600,0.005,1,3,lichen,Algonquin
algonquin,T2,NY,point,1994,algonquin-T2-1994,Unknown crustose lichen,3,600,0.005,1,3,lichen,Algonquin
iroquois,T1,NY,point,2002,iroquois-T1-2002,Unknown crustose lichen,3,600,0.005,1,3,lichen,Iroquois
wright ,T3,NY,point,2002,wright -T3-2002,Unknown crustose lichen,3,575,0.005217391,1,3,lichen,Wright 
wright ,T3,NY,point,2007,wright -T3-2007,Unknown crustose lichen,3,575,0.005217391,1,3,lichen,Wright 
iroquois,T1,NY,point,2007,iroquois-T1-2007,Unknown crustose lichen,5,600,0.008333333,1,5,lichen,Iroquois
wright ,T3,NY,point,1994,wright -T3-1994,Unknown crustose lichen,5,575,0.008695652,1,5,lichen,Wright 
iroquois,T2,NY,point,2002,iroquois-T2-2002,Unknown crustose lichen,6,600,0.01,1,6,lichen,Iroquois
iroquois,T2,NY,point,2017,iroquois-T2-2017,Unknown crustose lichen,6,600,0.01,1,6,lichen,Iroquois
iroquois,T3,NY,point,2017,iroquois-T3-2017,Unknown crustose lichen,7,600,0.011666667,1,7,lichen,Iroquois
wright ,T1,NY,point,2002,wright -T1-2002,Unknown crustose lichen,7,600,0.011666667,1,7,lichen,Wright 
wright ,T3,NY,point,1984,wright -T3-1984,Unknown crustose lichen,7,600,0.011666667,1,7,lichen,Wright 
iroquois,T3,NY,point,2002,iroquois-T3-2002,Unknown crustose lichen,8,600,0.013333333,1,8,lichen,Iroquois
algonquin,T1,NY,point,1984,algonquin-T1-1984,Unknown crustose lichen,11,600,0.018333333,1,11,lichen,Algonquin
iroquois,T1,NY,point,1994,iroquois-T1-1994,Unknown crustose lichen,11,600,0.018333333,1,11,lichen,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Unknown crustose lichen,12,600,0.02,1,12,lichen,Iroquois
wright ,T3,NY,point,2017,wright -T3-2017,Unknown crustose lichen,13,575,0.022608696,1,12,lichen,Wright 
algonquin,T1,NY,point,2002,algonquin-T1-2002,Unknown crustose lichen,13,600,0.021666667,1,13,lichen,Algonquin
algonquin,T3,NY,point,2002,algonquin-T3-2002,Unknown crustose lichen,13,600,0.021666667,1,13,lichen,Algonquin
iroquois,T2,NY,point,2007,iroquois-T2-2007,Unknown crustose lichen,13,600,0.021666667,1,13,lichen,Iroquois
algonquin,T3,NY,point,2017,algonquin-T3-2017,Unknown crustose lichen,15,600,0.025,1,15,lichen,Algonquin
algonquin,T1,NY,point,1994,algonquin-T1-1994,Unknown crustose lichen,16,600,0.026666667,1,16,lichen,Algonquin
algonquin,T1,NY,point,2007,algonquin-T1-2007,Unknown crustose lichen,18,600,0.03,1,18,lichen,Algonquin
iroquois,T2,NY,point,1984,iroquois-T2-1984,Unknown crustose lichen,18,600,0.03,1,18,lichen,Iroquois
iroquois,T2,NY,point,1994,iroquois-T2-1994,Unknown crustose lichen,18,600,0.03,1,18,lichen,Iroquois
wright ,T2,NY,point,2007,wright -T2-2007,Unknown crustose lichen,20,600,0.033333333,1,20,lichen,Wright 
iroquois,T3,NY,point,1984,iroquois-T3-1984,Unknown crustose lichen,22,600,0.036666667,1,22,lichen,Iroquois
wright ,T2,NY,point,2017,wright -T2-2017,Unknown crustose lichen,22,600,0.036666667,1,22,lichen,Wright 
algonquin,T3,NY,point,2007,algonquin-T3-2007,Unknown crustose lichen,23,600,0.038333333,1,23,lichen,Algonquin
wright ,T1,NY,point,1994,wright -T1-1994,Unknown crustose lichen,25,600,0.041666667,1,25,lichen,Wright 
wright ,T2,NY,point,2002,wright -T2-2002,Unknown crustose lichen,28,600,0.046666667,1,28,lichen,Wright 
wright ,T1,NY,point,1984,wright -T1-1984,Unknown crustose lichen,32,600,0.053333333,1,32,lichen,Wright 
wright ,T2,NY,point,1994,wright -T2-1994,Unknown crustose lichen,50,600,0.083333333,1,50,lichen,Wright 
algonquin,T3,NY,point,1994,algonquin-T3-1994,Unknown crustose lichen,51,600,0.085,1,51,lichen,Algonquin
wright ,T2,NY,point,1984,wright -T2-1984,Unknown crustose lichen,53,600,0.088333333,1,53,lichen,Wright 
algonquin,T3,NY,point,1984,algonquin-T3-1984,Unknown crustose lichen,58,600,0.096666667,1,58,lichen,Algonquin
algonquin,T1,NY,point,1984,algonquin-T1-1984,Unknown foliose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T1,NY,point,1994,algonquin-T1-1994,Unknown foliose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Unknown foliose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T1,NY,point,2007,algonquin-T1-2007,Unknown foliose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T1,NY,point,2017,algonquin-T1-2017,Unknown foliose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T2,NY,point,1984,algonquin-T2-1984,Unknown foliose lichen,0,570,0,0,0,lichen,Algonquin
algonquin,T2,NY,point,1994,algonquin-T2-1994,Unknown foliose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T2,NY,point,2002,algonquin-T2-2002,Unknown foliose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T2,NY,point,2007,algonquin-T2-2007,Unknown foliose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T3,NY,point,1984,algonquin-T3-1984,Unknown foliose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T3,NY,point,1994,algonquin-T3-1994,Unknown foliose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T3,NY,point,2002,algonquin-T3-2002,Unknown foliose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T3,NY,point,2007,algonquin-T3-2007,Unknown foliose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T3,NY,point,2017,algonquin-T3-2017,Unknown foliose lichen,0,600,0,0,0,lichen,Algonquin
iroquois,T1,NY,point,1984,iroquois-T1-1984,Unknown foliose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T1,NY,point,1994,iroquois-T1-1994,Unknown foliose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T1,NY,point,2002,iroquois-T1-2002,Unknown foliose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T1,NY,point,2007,iroquois-T1-2007,Unknown foliose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T1,NY,point,2017,iroquois-T1-2017,Unknown foliose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T2,NY,point,1984,iroquois-T2-1984,Unknown foliose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T2,NY,point,1994,iroquois-T2-1994,Unknown foliose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T2,NY,point,2002,iroquois-T2-2002,Unknown foliose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T2,NY,point,2007,iroquois-T2-2007,Unknown foliose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T2,NY,point,2017,iroquois-T2-2017,Unknown foliose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T3,NY,point,1984,iroquois-T3-1984,Unknown foliose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Unknown foliose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T3,NY,point,2002,iroquois-T3-2002,Unknown foliose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T3,NY,point,2007,iroquois-T3-2007,Unknown foliose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T3,NY,point,2017,iroquois-T3-2017,Unknown foliose lichen,0,600,0,0,0,lichen,Iroquois
wright ,T1,NY,point,1984,wright -T1-1984,Unknown foliose lichen,0,600,0,0,0,lichen,Wright 
wright ,T1,NY,point,1994,wright -T1-1994,Unknown foliose lichen,0,600,0,0,0,lichen,Wright 
wright ,T1,NY,point,2002,wright -T1-2002,Unknown foliose lichen,0,600,0,0,0,lichen,Wright 
wright ,T1,NY,point,2007,wright -T1-2007,Unknown foliose lichen,0,600,0,0,0,lichen,Wright 
wright ,T2,NY,point,1984,wright -T2-1984,Unknown foliose lichen,0,600,0,0,0,lichen,Wright 
wright ,T2,NY,point,1994,wright -T2-1994,Unknown foliose lichen,0,600,0,0,0,lichen,Wright 
wright ,T2,NY,point,2007,wright -T2-2007,Unknown foliose lichen,0,600,0,0,0,lichen,Wright 
wright ,T2,NY,point,2017,wright -T2-2017,Unknown foliose lichen,0,600,0,0,0,lichen,Wright 
wright ,T3,NY,point,1984,wright -T3-1984,Unknown foliose lichen,0,600,0,0,0,lichen,Wright 
wright ,T3,NY,point,1994,wright -T3-1994,Unknown foliose lichen,0,575,0,0,0,lichen,Wright 
wright ,T3,NY,point,2002,wright -T3-2002,Unknown foliose lichen,0,575,0,0,0,lichen,Wright 
wright ,T3,NY,point,2007,wright -T3-2007,Unknown foliose lichen,0,575,0,0,0,lichen,Wright 
wright ,T3,NY,point,2017,wright -T3-2017,Unknown foliose lichen,0,575,0,0,0,lichen,Wright 
wright ,T2,NY,point,2002,wright -T2-2002,Unknown foliose lichen,1,600,0.001666667,1,1,lichen,Wright 
algonquin,T1,NY,point,1994,algonquin-T1-1994,Unknown fruticose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Unknown fruticose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T2,NY,point,1984,algonquin-T2-1984,Unknown fruticose lichen,0,570,0,0,0,lichen,Algonquin
algonquin,T2,NY,point,1994,algonquin-T2-1994,Unknown fruticose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T2,NY,point,2002,algonquin-T2-2002,Unknown fruticose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T3,NY,point,1984,algonquin-T3-1984,Unknown fruticose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T3,NY,point,1994,algonquin-T3-1994,Unknown fruticose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T3,NY,point,2002,algonquin-T3-2002,Unknown fruticose lichen,0,600,0,0,0,lichen,Algonquin
algonquin,T3,NY,point,2017,algonquin-T3-2017,Unknown fruticose lichen,0,600,0,0,0,lichen,Algonquin
iroquois,T1,NY,point,1984,iroquois-T1-1984,Unknown fruticose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T1,NY,point,1994,iroquois-T1-1994,Unknown fruticose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T1,NY,point,2002,iroquois-T1-2002,Unknown fruticose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T1,NY,point,2017,iroquois-T1-2017,Unknown fruticose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T2,NY,point,1984,iroquois-T2-1984,Unknown fruticose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T2,NY,point,1994,iroquois-T2-1994,Unknown fruticose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T2,NY,point,2002,iroquois-T2-2002,Unknown fruticose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T2,NY,point,2017,iroquois-T2-2017,Unknown fruticose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T3,NY,point,1984,iroquois-T3-1984,Unknown fruticose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Unknown fruticose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T3,NY,point,2002,iroquois-T3-2002,Unknown fruticose lichen,0,600,0,0,0,lichen,Iroquois
iroquois,T3,NY,point,2017,iroquois-T3-2017,Unknown fruticose lichen,0,600,0,0,0,lichen,Iroquois
wright ,T1,NY,point,1984,wright -T1-1984,Unknown fruticose lichen,0,600,0,0,0,lichen,Wright 
wright ,T1,NY,point,1994,wright -T1-1994,Unknown fruticose lichen,0,600,0,0,0,lichen,Wright 
wright ,T1,NY,point,2002,wright -T1-2002,Unknown fruticose lichen,0,600,0,0,0,lichen,Wright 
wright ,T1,NY,point,2007,wright -T1-2007,Unknown fruticose lichen,0,600,0,0,0,lichen,Wright 
wright ,T2,NY,point,1984,wright -T2-1984,Unknown fruticose lichen,0,600,0,0,0,lichen,Wright 
wright ,T2,NY,point,1994,wright -T2-1994,Unknown fruticose lichen,0,600,0,0,0,lichen,Wright 
wright ,T2,NY,point,2002,wright -T2-2002,Unknown fruticose lichen,0,600,0,0,0,lichen,Wright 
wright ,T2,NY,point,2007,wright -T2-2007,Unknown fruticose lichen,0,600,0,0,0,lichen,Wright 
wright ,T2,NY,point,2017,wright -T2-2017,Unknown fruticose lichen,0,600,0,0,0,lichen,Wright 
wright ,T3,NY,point,1984,wright -T3-1984,Unknown fruticose lichen,0,600,0,0,0,lichen,Wright 
wright ,T3,NY,point,2002,wright -T3-2002,Unknown fruticose lichen,0,575,0,0,0,lichen,Wright 
wright ,T3,NY,point,2007,wright -T3-2007,Unknown fruticose lichen,0,575,0,0,0,lichen,Wright 
wright ,T3,NY,point,2017,wright -T3-2017,Unknown fruticose lichen,0,575,0,0,0,lichen,Wright 
iroquois,T2,NY,point,2007,iroquois-T2-2007,Unknown fruticose lichen,1,600,0.001666667,1,1,lichen,Iroquois
wright ,T3,NY,point,1994,wright -T3-1994,Unknown fruticose lichen,1,575,0.00173913,1,1,lichen,Wright 
algonquin,T1,NY,point,1984,algonquin-T1-1984,Unknown fruticose lichen,3,600,0.005,1,3,lichen,Algonquin
iroquois,T3,NY,point,2007,iroquois-T3-2007,Unknown fruticose lichen,4,600,0.006666667,1,4,lichen,Iroquois
algonquin,T3,NY,point,2007,algonquin-T3-2007,Unknown fruticose lichen,5,600,0.008333333,1,5,lichen,Algonquin
iroquois,T1,NY,point,2007,iroquois-T1-2007,Unknown fruticose lichen,6,600,0.01,1,6,lichen,Iroquois
algonquin,T1,NY,point,2007,algonquin-T1-2007,Unknown fruticose lichen,10,600,0.016666667,1,10,lichen,Algonquin
algonquin,T1,NY,point,2017,algonquin-T1-2017,Unknown fruticose lichen,11,600,0.018333333,1,11,lichen,Algonquin
algonquin,T2,NY,point,2007,algonquin-T2-2007,Unknown fruticose lichen,14,600,0.023333333,1,14,lichen,Algonquin
algonquin,T1,NY,point,1984,algonquin-T1-1984,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Algonquin
algonquin,T1,NY,point,1994,algonquin-T1-1994,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Algonquin
algonquin,T1,NY,point,2007,algonquin-T1-2007,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Algonquin
algonquin,T1,NY,point,2017,algonquin-T1-2017,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Algonquin
algonquin,T2,NY,point,1984,algonquin-T2-1984,Vaccinium angustifolium,0,570,0,0,0,Vaccinium angustifolium,Algonquin
algonquin,T2,NY,point,1994,algonquin-T2-1994,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Algonquin
algonquin,T2,NY,point,2002,algonquin-T2-2002,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Algonquin
algonquin,T2,NY,point,2007,algonquin-T2-2007,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Algonquin
algonquin,T3,NY,point,1984,algonquin-T3-1984,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Algonquin
algonquin,T3,NY,point,1994,algonquin-T3-1994,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Algonquin
algonquin,T3,NY,point,2002,algonquin-T3-2002,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Algonquin
algonquin,T3,NY,point,2007,algonquin-T3-2007,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Algonquin
algonquin,T3,NY,point,2017,algonquin-T3-2017,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Algonquin
iroquois,T1,NY,point,1984,iroquois-T1-1984,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Iroquois
iroquois,T1,NY,point,1994,iroquois-T1-1994,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Iroquois
iroquois,T2,NY,point,1984,iroquois-T2-1984,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Iroquois
iroquois,T2,NY,point,1994,iroquois-T2-1994,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Iroquois
iroquois,T2,NY,point,2002,iroquois-T2-2002,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Iroquois
iroquois,T3,NY,point,1984,iroquois-T3-1984,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Iroquois
iroquois,T3,NY,point,2007,iroquois-T3-2007,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Iroquois
wright ,T1,NY,point,1984,wright -T1-1984,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Wright 
wright ,T2,NY,point,1984,wright -T2-1984,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Wright 
wright ,T3,NY,point,1984,wright -T3-1984,Vaccinium angustifolium,0,600,0,0,0,Vaccinium angustifolium,Wright 
wright ,T3,NY,point,1994,wright -T3-1994,Vaccinium angustifolium,0,575,0,0,0,Vaccinium angustifolium,Wright 
wright ,T3,NY,point,2017,wright -T3-2017,Vaccinium angustifolium,0,575,0,0,0,Vaccinium angustifolium,Wright 
iroquois,T3,NY,point,2002,iroquois-T3-2002,Vaccinium angustifolium,1,600,0.001666667,1,1,Vaccinium angustifolium,Iroquois
iroquois,T2,NY,point,2007,iroquois-T2-2007,Vaccinium angustifolium,2,600,0.003333333,1,2,Vaccinium angustifolium,Iroquois
iroquois,T3,NY,point,2017,iroquois-T3-2017,Vaccinium angustifolium,2,600,0.003333333,1,2,Vaccinium angustifolium,Iroquois
wright ,T3,NY,point,2002,wright -T3-2002,Vaccinium angustifolium,2,575,0.003478261,1,2,Vaccinium angustifolium,Wright 
iroquois,T1,NY,point,2002,iroquois-T1-2002,Vaccinium angustifolium,3,600,0.005,1,3,Vaccinium angustifolium,Iroquois
iroquois,T2,NY,point,2017,iroquois-T2-2017,Vaccinium angustifolium,3,600,0.005,1,3,Vaccinium angustifolium,Iroquois
wright ,T1,NY,point,1994,wright -T1-1994,Vaccinium angustifolium,3,600,0.005,1,3,Vaccinium angustifolium,Wright 
wright ,T1,NY,point,2002,wright -T1-2002,Vaccinium angustifolium,5,600,0.008333333,1,5,Vaccinium angustifolium,Wright 
wright ,T1,NY,point,2007,wright -T1-2007,Vaccinium angustifolium,7,600,0.011666667,1,7,Vaccinium angustifolium,Wright 
wright ,T3,NY,point,2007,wright -T3-2007,Vaccinium angustifolium,8,575,0.013913043,1,8,Vaccinium angustifolium,Wright 
iroquois,T1,NY,point,2017,iroquois-T1-2017,Vaccinium angustifolium,9,600,0.015,1,9,Vaccinium angustifolium,Iroquois
iroquois,T1,NY,point,2007,iroquois-T1-2007,Vaccinium angustifolium,10,600,0.016666667,1,10,Vaccinium angustifolium,Iroquois
wright ,T2,NY,point,2002,wright -T2-2002,Vaccinium angustifolium,13,600,0.021666667,1,13,Vaccinium angustifolium,Wright 
wright ,T2,NY,point,2007,wright -T2-2007,Vaccinium angustifolium,21,600,0.035,1,21,Vaccinium angustifolium,Wright 
wright ,T2,NY,point,1994,wright -T2-1994,Vaccinium angustifolium,22,600,0.036666667,1,22,Vaccinium angustifolium,Wright 
wright ,T2,NY,point,2017,wright -T2-2017,Vaccinium angustifolium,30,600,0.05,1,30,Vaccinium angustifolium,Wright 
algonquin,T1,NY,point,1984,algonquin-T1-1984,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Algonquin
algonquin,T1,NY,point,1994,algonquin-T1-1994,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Algonquin
algonquin,T1,NY,point,2007,algonquin-T1-2007,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Algonquin
algonquin,T1,NY,point,2017,algonquin-T1-2017,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Algonquin
algonquin,T2,NY,point,1984,algonquin-T2-1984,Vaccinium boreale,0,570,0,0,0,Vaccinium boreale,Algonquin
algonquin,T2,NY,point,1994,algonquin-T2-1994,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Algonquin
algonquin,T2,NY,point,2002,algonquin-T2-2002,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Algonquin
algonquin,T2,NY,point,2007,algonquin-T2-2007,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Algonquin
algonquin,T3,NY,point,1984,algonquin-T3-1984,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Algonquin
algonquin,T3,NY,point,1994,algonquin-T3-1994,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Algonquin
algonquin,T3,NY,point,2002,algonquin-T3-2002,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Algonquin
algonquin,T3,NY,point,2007,algonquin-T3-2007,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Algonquin
algonquin,T3,NY,point,2017,algonquin-T3-2017,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Algonquin
iroquois,T1,NY,point,2007,iroquois-T1-2007,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Iroquois
iroquois,T1,NY,point,2017,iroquois-T1-2017,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Iroquois
iroquois,T2,NY,point,2007,iroquois-T2-2007,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Iroquois
iroquois,T2,NY,point,2017,iroquois-T2-2017,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Iroquois
iroquois,T3,NY,point,2002,iroquois-T3-2002,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Iroquois
iroquois,T3,NY,point,2007,iroquois-T3-2007,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Iroquois
iroquois,T3,NY,point,2017,iroquois-T3-2017,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Iroquois
MtLaf,T1,NH,line,1983,MtLaf-T1-1983,Vaccinium boreale,0,9024,0,0,0,Vaccinium boreale,Lafayette
MtLaf,T1,NH,line,2000,MtLaf-T1-2000,Vaccinium boreale,0,9094,0,0,0,Vaccinium boreale,Lafayette
MtLaf,T1,NH,line,2009,MtLaf-T1-2009,Vaccinium boreale,0,9105,0,0,0,Vaccinium boreale,Lafayette
MtLaf,T1,NH,line,2017,MtLaf-T1-2017,Vaccinium boreale,0,9080,0,0,0,Vaccinium boreale,Lafayette
wright ,T1,NY,point,2007,wright -T1-2007,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Wright 
wright ,T2,NY,point,2007,wright -T2-2007,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Wright 
wright ,T2,NY,point,2017,wright -T2-2017,Vaccinium boreale,0,600,0,0,0,Vaccinium boreale,Wright 
wright ,T3,NY,point,2007,wright -T3-2007,Vaccinium boreale,0,575,0,0,0,Vaccinium boreale,Wright 
wright ,T3,NY,point,2017,wright -T3-2017,Vaccinium boreale,0,575,0,0,0,Vaccinium boreale,Wright 
iroquois,T2,NY,point,1994,iroquois-T2-1994,Vaccinium boreale,1,600,0.001666667,1,1,Vaccinium boreale,Iroquois
iroquois,T2,NY,point,2002,iroquois-T2-2002,Vaccinium boreale,1,600,0.001666667,1,1,Vaccinium boreale,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Vaccinium boreale,2,600,0.003333333,1,2,Vaccinium boreale,Iroquois
iroquois,T3,NY,point,1984,iroquois-T3-1984,Vaccinium boreale,3,600,0.005,1,3,Vaccinium boreale,Iroquois
wright ,T2,NY,point,2002,wright -T2-2002,Vaccinium boreale,3,600,0.005,1,3,Vaccinium boreale,Wright 
wright ,T3,NY,point,2002,wright -T3-2002,Vaccinium boreale,3,575,0.005217391,1,3,Vaccinium boreale,Wright 
wright ,T3,NY,point,1994,wright -T3-1994,Vaccinium boreale,5,575,0.008695652,1,5,Vaccinium boreale,Wright 
wright ,T1,NY,point,2002,wright -T1-2002,Vaccinium boreale,7,600,0.011666667,1,7,Vaccinium boreale,Wright 
iroquois,T1,NY,point,2002,iroquois-T1-2002,Vaccinium boreale,8,600,0.013333333,1,8,Vaccinium boreale,Iroquois
iroquois,T2,NY,point,1984,iroquois-T2-1984,Vaccinium boreale,8,600,0.013333333,1,8,Vaccinium boreale,Iroquois
iroquois,T1,NY,point,1984,iroquois-T1-1984,Vaccinium boreale,10,600,0.016666667,1,10,Vaccinium boreale,Iroquois
iroquois,T1,NY,point,1994,iroquois-T1-1994,Vaccinium boreale,10,600,0.016666667,1,10,Vaccinium boreale,Iroquois
